Baths,Beds,Location,Square Meter,base_price,city,country,page,price_usd,property_type,sub_div,lat,lon
4,4,"Al Patio 1, North Investors Area, New Cairo City, Cairo",380,25000, Cairo,Egypt,rent,393250,Duplex, New Cairo City,30.02012785,31.49822063
2,4,"Degla Square, Degla, Hay El Maadi, Cairo",250,28800, Cairo,Egypt,rent,453024,Duplex, Hay El Maadi,29.9925522,31.2793916
4,4,"Allegria, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",370,25000, Giza,Egypt,rent,393250,Townhouse, Sheikh Zayed City,30.048347,30.9832235
1,2,"The Village, South Investors Area, New Cairo City, Cairo",146,16000, Cairo,Egypt,rent,251680,Apartment, New Cairo City,30.02012785,31.49822063
3,3,"Bamboo Palm Hills, 26th of July Corridor, 6 October City, Giza",180,23000, Giza,Egypt,rent,361790,Apartment, 6 October City,30.1176285,31.367206
3,3,"Street 207, Degla, Hay El Maadi, Cairo",200,25000, Cairo,Egypt,rent,393250,Apartment, Hay El Maadi,29.9925522,31.2793916
3,2,"The Courtyards, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",165,13000, Giza,Egypt,rent,204490,Apartment, Sheikh Zayed City,30.048347,30.9832235
4,4,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",700,122000, Cairo,Egypt,rent,1919060,Villa, New Cairo City,29.9921014,31.4046293
2,2,"Al Katameya Plaza, The 1st Settlement, New Cairo City, Cairo",154,11000, Cairo,Egypt,rent,173030,Apartment, New Cairo City,30.02012785,31.49822063
2,3,"The Water Way, North Investors Area, New Cairo City, Cairo",208,43000, Cairo,Egypt,rent,676390,Apartment, New Cairo City,30.02012785,31.49822063
2,2,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",150,15000, Cairo,Egypt,rent,235950,Apartment, New Cairo City,30.02012785,31.49822063
3,3,"Al Kamel Mohamed St., Zamalek, Cairo",220,45000, Cairo,Egypt,rent,707850,Apartment, Zamalek,30.048819,31.243666
3,3,"Al  Rabwa, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",250,22000, Giza,Egypt,rent,346060,Twin House, Sheikh Zayed City,30.048347,30.9832235
4,4,"Degla Square, Degla, Hay El Maadi, Cairo",400,96000, Cairo,Egypt,rent,1510080,Penthouse, Hay El Maadi,29.9925522,31.2793916
3,3,"Jeera, 13th District, Sheikh Zayed City, Giza",288,19000, Giza,Egypt,rent,298870,Villa, Sheikh Zayed City,30.048347,30.9832235
3,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",600,57050, Cairo,Egypt,rent,897396.5,Apartment, Hay El Maadi,30.048819,31.243666
2,2,"Al Mesaha St., Dokki, Giza",130,17000, Giza,Egypt,rent,267410,Apartment, Dokki,30.0170039,31.2134508
3,3,"Sarayat Al Maadi, Hay El Maadi, Cairo",300,45000, Cairo,Egypt,rent,707850,Apartment, Hay El Maadi,30.048819,31.243666
4,3,"Aurora, Uptown Cairo, Mokattam, Cairo",260,32000, Cairo,Egypt,rent,503360,Apartment, Mokattam,30.033333,31.283333
6,5,"Katameya Dunes, El Katameya Compounds, El Katameya, New Cairo City, Cairo","1,700",95000, Cairo,Egypt,rent,1494350,Villa, New Cairo City,29.9921014,31.4046293
4,4,"Ibrahim Nagy St., Rehab City First Phase, Al Rehab, New Cairo City, Cairo",420,22000, Cairo,Egypt,rent,346060,Villa, New Cairo City,30.063584,31.4889939
3,2,"Westown, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",127,12000, Giza,Egypt,rent,188760,Apartment, Sheikh Zayed City,30.048347,30.9832235
3,3,"Dyar Park, Ext North Inves Area, New Cairo City, Cairo",400,25000, Cairo,Egypt,rent,393250,Townhouse, New Cairo City,30.02012785,31.49822063
3,2,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",150,20000, Cairo,Egypt,rent,314600,Apartment, New Cairo City,30.02012785,31.49822063
4,4,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",360,50000, Cairo,Egypt,rent,786500,Duplex, New Cairo City,30.02012785,31.49822063
3,3,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",190,13000, Cairo,Egypt,rent,204490,Apartment, New Cairo City,30.06310285,31.45544748
2,2,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",140,16000, Cairo,Egypt,rent,251680,Apartment, New Cairo City,30.02012785,31.49822063
3,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",250,65000, Cairo,Egypt,rent,1022450,Apartment, Hay El Maadi,30.048819,31.243666
2,3,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",183,14000, Giza,Egypt,rent,220220,Apartment, 6 October City,30.1176285,31.367206
3,3,"The Courtyards, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",200,15000, Giza,Egypt,rent,235950,Apartment, Sheikh Zayed City,30.048347,30.9832235
1,3,"Anwar Al Mufti St., 1st Zone, Nasr City, Cairo",265,20000, Cairo,Egypt,rent,314600,Apartment, Nasr City,30.0521177,31.3422045
4,4,"Tara, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",285,25000, Giza,Egypt,rent,393250,Apartment, Sheikh Zayed City,30.048347,30.9832235
3,4,"The Courtyards, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",200,18000, Giza,Egypt,rent,283140,Penthouse, Sheikh Zayed City,30.048347,30.9832235
2,2,"Palm Parks   Palm Hills, South Dahshur Link, 6 October City, Giza",153,15000, Giza,Egypt,rent,235950,Apartment, 6 October City,30.1176285,31.367206
5,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo","1,300",128000, Cairo,Egypt,rent,2013440,Villa, New Cairo City,29.9921014,31.4046293
2,3,"West Golf, El Katameya Compounds, El Katameya, New Cairo City, Cairo",220,25000, Cairo,Egypt,rent,393250,Apartment, New Cairo City,29.9921014,31.4046293
2,2,"Casa, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",120,11000, Giza,Egypt,rent,173030,Apartment, Sheikh Zayed City,30.048347,30.9832235
2,2,"Mohi Al Din Abou El Ezz St., Dokki, Giza",150,11000, Giza,Egypt,rent,173030,Apartment, Dokki,30.0170039,31.2134508
4,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",400,56000, Cairo,Egypt,rent,880880,Penthouse, Hay El Maadi,30.048819,31.243666
5,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",420,56800, Cairo,Egypt,rent,893464,Apartment, Hay El Maadi,30.048819,31.243666
3,4,"Al  Rabwa, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",320,40000, Giza,Egypt,rent,629200,Villa, Sheikh Zayed City,30.048347,30.9832235
1,1,"The Village, South Investors Area, New Cairo City, Cairo",88,12000, Cairo,Egypt,rent,188760,Apartment, New Cairo City,30.02012785,31.49822063
4,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",250,47000, Cairo,Egypt,rent,739310,Apartment, Hay El Maadi,30.048819,31.243666
1,1,"Street 41, District 5, The 5th Settlement, New Cairo City, Cairo",70,8000, Cairo,Egypt,rent,125840,Apartment, New Cairo City,30.06310285,31.45544748
4,3,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",280,20000, Giza,Egypt,rent,314600,Apartment, 6 October City,30.1176285,31.367206
1,studio,"Casa, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",45,9000, Giza,Egypt,rent,141570,Apartment, Sheikh Zayed City,30.048347,30.9832235
5,4,"Gardenia Park, Al Motamayez District, 6 October City, Giza",330,30000, Giza,Egypt,rent,471900,Townhouse, 6 October City,30.1176285,31.367206
2,2,"Al Katameya Plaza, The 1st Settlement, New Cairo City, Cairo",150,25000, Cairo,Egypt,rent,393250,Apartment, New Cairo City,30.02012785,31.49822063
2,2,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",300,32000, Cairo,Egypt,rent,503360,Townhouse, New Cairo City,30.06310285,31.45544748
4,3,"Palm Hills October, Cairo Alexandria Desert Road, 6 October City, Giza",300,40000, Giza,Egypt,rent,629200,Townhouse, 6 October City,30.1176285,31.367206
3,3,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",312,23000, Cairo,Egypt,rent,361790,Twin House, New Cairo City,30.06310285,31.45544748
5,4,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",385,25000, Cairo,Egypt,rent,393250,Villa, New Cairo City,30.06310285,31.45544748
4,4,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",500,96000, Cairo,Egypt,rent,1510080,Villa, New Cairo City,30.02012785,31.49822063
5,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",750,160000, Cairo,Egypt,rent,2516800,Villa, New Cairo City,29.9921014,31.4046293
3,3,"American University Housing District, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",200,19000, Cairo,Egypt,rent,298870,Apartment, New Cairo City,30.06310285,31.45544748
1,1,"West Golf, El Katameya Compounds, El Katameya, New Cairo City, Cairo",80,11000, Cairo,Egypt,rent,173030,Apartment, New Cairo City,29.9921014,31.4046293
3,3,"The Water Way, North Investors Area, New Cairo City, Cairo",200,46000, Cairo,Egypt,rent,723580,Apartment, New Cairo City,30.02012785,31.49822063
3,2,"Degla Square, Degla, Hay El Maadi, Cairo",200,24000, Cairo,Egypt,rent,377520,Apartment, Hay El Maadi,29.9925522,31.2793916
6,4,"Mirage City, The 1st Settlement, New Cairo City, Cairo","1,300",98400, Cairo,Egypt,rent,1547832,Villa, New Cairo City,30.02012785,31.49822063
2,2,"Mohamed Mazhar St., Zamalek, Cairo",160,21800, Cairo,Egypt,rent,342914,Apartment, Zamalek,30.048819,31.243666
3,3,"Westown, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",220,18000, Giza,Egypt,rent,283140,Apartment, Sheikh Zayed City,30.048347,30.9832235
4,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",300,47000, Cairo,Egypt,rent,739310,Apartment, Hay El Maadi,30.048819,31.243666
3,3,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",200,15000, Cairo,Egypt,rent,235950,Apartment, New Cairo City,30.06310285,31.45544748
3,2,"Porto New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",143,12000, Cairo,Egypt,rent,188760,Apartment, New Cairo City,30.06310285,31.45544748
4,4,"Allegria, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",330,38000, Giza,Egypt,rent,597740,Townhouse, Sheikh Zayed City,30.048347,30.9832235
5,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",750,95000, Cairo,Egypt,rent,1494350,Apartment, New Cairo City,29.9921014,31.4046293
3,3,"Street 155, Maadi, Hay El Maadi, Cairo",250,37513, Cairo,Egypt,rent,590079.49,Apartment, Hay El Maadi,29.9925522,31.2793916
1,studio,"Casa, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",45,6000, Giza,Egypt,rent,94380,Apartment, Sheikh Zayed City,30.048347,30.9832235
3,2,"Forty West, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",140,28000, Giza,Egypt,rent,440440,Apartment, Sheikh Zayed City,30.048347,30.9832235
2,2,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",160,22000, Cairo,Egypt,rent,346060,Apartment, New Cairo City,30.02012785,31.49822063
4,4,"Degla Square, Degla, Hay El Maadi, Cairo",220,33000, Cairo,Egypt,rent,519090,Apartment, Hay El Maadi,29.9925522,31.2793916
4,4,"Arabella, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",700,65000, Cairo,Egypt,rent,1022450,Villa, New Cairo City,30.06310285,31.45544748
4,4,"Al Katameya Plaza, The 1st Settlement, New Cairo City, Cairo",280,19000, Cairo,Egypt,rent,298870,Apartment, New Cairo City,30.02012785,31.49822063
3,2,"Forty West, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",250,30000, Giza,Egypt,rent,471900,Apartment, Sheikh Zayed City,30.048347,30.9832235
3,3,"West Golf, El Katameya Compounds, El Katameya, New Cairo City, Cairo",250,25000, Cairo,Egypt,rent,393250,Apartment, New Cairo City,29.9921014,31.4046293
3,3,"Ja'far ibn Abi Talib St., El Yasmeen 4, El Yasmeen, New Cairo City, Cairo",250,12000, Cairo,Egypt,rent,188760,Duplex, New Cairo City,30.038078,31.450513
2,3,"The Courtyards, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",210,17000, Giza,Egypt,rent,267410,Apartment, Sheikh Zayed City,30.048347,30.9832235
6,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",620,150000, Cairo,Egypt,rent,2359500,Villa, New Cairo City,29.9921014,31.4046293
4,4,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",308,95000, Cairo,Egypt,rent,1494350,Twin House, New Cairo City,30.02012785,31.49822063
2,3,"Street 206, Degla, Hay El Maadi, Cairo",600,63000, Cairo,Egypt,rent,990990,Apartment, Hay El Maadi,29.9925522,31.2793916
2,3,"Al Imam El Shafei St., Rehab City Second Phase, Al Rehab, New Cairo City, Cairo",155,17000, Cairo,Egypt,rent,267410,Apartment, New Cairo City,30.063584,31.4889939
3,3,"Allegria, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",225,30000, Giza,Egypt,rent,471900,Townhouse, Sheikh Zayed City,30.048347,30.9832235
2,3,"Shooting Club Street, Dokki, Giza",180,18000, Giza,Egypt,rent,283140,Apartment, Dokki,30.0170039,31.2134508
1,2,"Rawdat Zayed, 12th District, Sheikh Zayed City, Giza",70,7500, Giza,Egypt,rent,117975,Apartment, Sheikh Zayed City,30.048347,30.9832235
4,5,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",500,40000, Cairo,Egypt,rent,629200,Villa, New Cairo City,30.06310285,31.45544748
4,3,"Al Gabalaya St., Zamalek, Cairo",280,35000, Cairo,Egypt,rent,550550,Apartment, Zamalek,30.048819,31.243666
3,3,"Shooting Club Street, Dokki, Giza",410,12000, Giza,Egypt,rent,188760,Apartment, Dokki,30.0170039,31.2134508
3,4,"Palm Resort, The 1st Settlement, New Cairo City, Cairo",200,19500, Cairo,Egypt,rent,306735,Apartment, New Cairo City,30.02012785,31.49822063
2,3,"Sekat Al Aziz Othman St., Zamalek, Cairo",200,20000, Cairo,Egypt,rent,314600,Apartment, Zamalek,30.048819,31.243666
3,3,"Al Saleh Ayoub St., Zamalek, Cairo",356,33500, Cairo,Egypt,rent,526955,Apartment, Zamalek,30.048819,31.243666
3,4,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",130,30000, Cairo,Egypt,rent,471900,Villa, New Cairo City,30.06310285,31.45544748
1,2,"Shagaret Al Dor St., Zamalek, Cairo",270,22000, Cairo,Egypt,rent,346060,Apartment, Zamalek,30.048819,31.243666
3,3,"Mohi Al Din Abou El Ezz St., Dokki, Giza",150,10000, Giza,Egypt,rent,157300,Apartment, Dokki,30.0170039,31.2134508
2,3,"Mohi Al Din Abou El Ezz St., Dokki, Giza",320,22000, Giza,Egypt,rent,346060,Apartment, Dokki,30.0170039,31.2134508
3,2,"Al Gezira El Wosta St. (Yousef Kamel), Zamalek, Cairo",250,34000, Cairo,Egypt,rent,534820,Apartment, Zamalek,30.048819,31.243666
2,3,"Shooting Club Street, Dokki, Giza",150,10000, Giza,Egypt,rent,157300,Apartment, Dokki,30.0170039,31.2134508
2,2,"Ahmed Heshmat St., Zamalek, Cairo",186,15000, Cairo,Egypt,rent,235950,Apartment, Zamalek,30.048819,31.243666
3,4,"Al Haytham mosque, South Investors Area, New Cairo City, Cairo",248,12000, Cairo,Egypt,rent,188760,Duplex, New Cairo City,30.02012785,31.49822063
3,3,"American University Housing District, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",109,19000, Cairo,Egypt,rent,298870,Apartment, New Cairo City,30.06310285,31.45544748
1,2,"Aswan Square, Al Agouza, Giza",53,12000, Giza,Egypt,rent,188760,Apartment, Al Agouza,30.0170039,31.2134508
4,4,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",200,20000, Cairo,Egypt,rent,314600,Duplex, New Cairo City,30.06310285,31.45544748
2,2,"The Address, 12th District, Sheikh Zayed City, Giza",172,10500, Giza,Egypt,rent,165165,Apartment, Sheikh Zayed City,30.048347,30.9832235
2,2,"Palm Parks   Palm Hills, South Dahshur Link, 6 October City, Giza",582,13000, Giza,Egypt,rent,204490,Apartment, 6 October City,30.1176285,31.367206
2,3,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",,64000, Cairo,Egypt,rent,1006720,Apartment, New Cairo City,29.9921014,31.4046293
2,3,"Street 206, Degla, Hay El Maadi, Cairo",,3000000, Cairo,Egypt,rent,47190000,Apartment, Hay El Maadi,29.9925522,31.2793916
2,3,"Leila, North Investors Area, New Cairo City, Cairo",,10000, Cairo,Egypt,rent,157300,Apartment, New Cairo City,30.02012785,31.49822063
7,5,"Allegria, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",,60000, Giza,Egypt,rent,943800,Villa, Sheikh Zayed City,30.048347,30.9832235
2,3,"Street 206, Degla, Hay El Maadi, Cairo",200,3000000, Cairo,Egypt,rent,47190000,Apartment, Hay El Maadi,29.9925522,31.2793916
5,4,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",600,64000, Cairo,Egypt,rent,1006720,Villa, New Cairo City,29.9921014,31.4046293
2,2,"Porto New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",143,15000, Cairo,Egypt,rent,235950,Duplex, New Cairo City,30.06310285,31.45544748
3,2,"Midtown, South Investors Area, New Cairo City, Cairo",170,16000, Cairo,Egypt,rent,251680,Penthouse, New Cairo City,30.02012785,31.49822063
3,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",250,38000, Cairo,Egypt,rent,597740,Apartment, Hay El Maadi,30.048819,31.243666
3,3,"Casa, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",234,22000, Giza,Egypt,rent,346060,Duplex, Sheikh Zayed City,30.048347,30.9832235
2,2,"Degla Square, Degla, Hay El Maadi, Cairo",200,14400, Cairo,Egypt,rent,226512,Apartment, Hay El Maadi,29.9925522,31.2793916
3,3,"Al Yasmine Greenland, Al Motamayez District, 6 October City, Giza",280,30000, Giza,Egypt,rent,471900,Twin House, 6 October City,30.1176285,31.367206
2,3,"Zayed Dunes, 6th District, Sheikh Zayed City, Giza",134,12000, Giza,Egypt,rent,188760,Apartment, Sheikh Zayed City,30.048347,30.9832235
3,3,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",260,24000, Cairo,Egypt,rent,377520,Duplex, New Cairo City,30.06310285,31.45544748
3,3,"Sarayat Al Maadi, Hay El Maadi, Cairo",220,26000, Cairo,Egypt,rent,408980,Apartment, Hay El Maadi,30.048819,31.243666
2,2,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",146,10000, Cairo,Egypt,rent,157300,Apartment, New Cairo City,30.02012785,31.49822063
3,3,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",391,33000, Cairo,Egypt,rent,519090,Villa, New Cairo City,30.06310285,31.45544748
2,2,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",145,27000, Cairo,Egypt,rent,424710,Apartment, New Cairo City,30.02012785,31.49822063
3,3,"Forty West, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",275,35000, Giza,Egypt,rent,550550,Apartment, Sheikh Zayed City,30.048347,30.9832235
3,3,"Street 206, Degla, Hay El Maadi, Cairo",300,48500, Cairo,Egypt,rent,762905,Penthouse, Hay El Maadi,29.9925522,31.2793916
1,1,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",88,1650000, Cairo,Egypt,rent,25954500,Apartment, New Cairo City,30.02012785,31.49822063
3,3,"Midtown, South Investors Area, New Cairo City, Cairo",190,15000, Cairo,Egypt,rent,235950,Penthouse, New Cairo City,30.02012785,31.49822063
1,2,"Talaat Mostafa St., Rehab City Fifth Phase, Al Rehab, New Cairo City, Cairo",90,16000, Cairo,Egypt,rent,251680,Apartment, New Cairo City,30.063584,31.4889939
4,4,"Al Shouyfat, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",500,35000, Cairo,Egypt,rent,550550,Apartment, New Cairo City,30.06310285,31.45544748
3,2,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",220,51200, Cairo,Egypt,rent,805376,Apartment, New Cairo City,29.9921014,31.4046293
3,3,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",209,12000, Cairo,Egypt,rent,188760,Apartment, New Cairo City,30.06310285,31.45544748
5,4,"Street 216, Degla, Hay El Maadi, Cairo",400,80000, Cairo,Egypt,rent,1258400,Penthouse, Hay El Maadi,29.9925522,31.2793916
2,3,"Westown, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",210,17000, Giza,Egypt,rent,267410,Apartment, Sheikh Zayed City,30.048347,30.9832235
4,3,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",280,90000, Cairo,Egypt,rent,1415700,Duplex, New Cairo City,29.9921014,31.4046293
2,3,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",183,18000, Giza,Egypt,rent,283140,Apartment, 6 October City,30.1176285,31.367206
3,4,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",350,56000, Cairo,Egypt,rent,880880,Apartment, New Cairo City,29.9921014,31.4046293
2,3,"Porto New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",220,45000, Cairo,Egypt,rent,707850,Apartment, New Cairo City,30.06310285,31.45544748
3,3,"Palm Hills Village Avenue, North Investors Area, New Cairo City, Cairo",255,22000, Cairo,Egypt,rent,346060,Duplex, New Cairo City,30.02012785,31.49822063
2,2,"Saad Zaghloul St., Rehab City Forth Phase, Al Rehab, New Cairo City, Cairo",120,10000, Cairo,Egypt,rent,157300,Apartment, New Cairo City,30.063584,31.4889939
2,2,"Casa, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",120,16000, Giza,Egypt,rent,251680,Apartment, Sheikh Zayed City,30.048347,30.9832235
7+,7,"Allegria, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",470,80000, Giza,Egypt,rent,1258400,Villa, Sheikh Zayed City,30.048347,30.9832235
4,4,"Westown, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",350,26000, Giza,Egypt,rent,408980,Townhouse, Sheikh Zayed City,30.048347,30.9832235
5,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo","1,000",100000, Cairo,Egypt,rent,1573000,Villa, New Cairo City,29.9921014,31.4046293
2,2,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",133,7000, Cairo,Egypt,rent,110110,Apartment, New Cairo City,30.06310285,31.45544748
2,3,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",300,56000, Cairo,Egypt,rent,880880,Apartment, New Cairo City,29.9921014,31.4046293
4,3,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",205,16000, Cairo,Egypt,rent,251680,Apartment, New Cairo City,30.06310285,31.45544748
2,2,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",150,18000, Cairo,Egypt,rent,283140,Apartment, New Cairo City,30.02012785,31.49822063
4,4,"Ibn Maysser St., Zamalek, Cairo",400,77000, Cairo,Egypt,rent,1211210,Apartment, Zamalek,30.048819,31.243666
1,2,"The Village, South Investors Area, New Cairo City, Cairo",88,14000, Cairo,Egypt,rent,220220,Apartment, New Cairo City,30.02012785,31.49822063
2,2,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",146,10500, Cairo,Egypt,rent,165165,Apartment, New Cairo City,30.02012785,31.49822063
2,2,"Casa, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",120,15000, Giza,Egypt,rent,235950,Apartment, Sheikh Zayed City,30.048347,30.9832235
3,2,"Aurora, Uptown Cairo, Mokattam, Cairo",179,17000, Cairo,Egypt,rent,267410,Apartment, Mokattam,30.033333,31.283333
4,3,"Mirage City, The 1st Settlement, New Cairo City, Cairo",290,20000, Cairo,Egypt,rent,314600,Apartment, New Cairo City,30.02012785,31.49822063
4,5,"Street 254, Degla, Hay El Maadi, Cairo",400,71000, Cairo,Egypt,rent,1116830,Apartment, Hay El Maadi,29.9925522,31.2793916
4,4,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",450,110500, Cairo,Egypt,rent,1738165,Villa, New Cairo City,29.9921014,31.4046293
4,4,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",650,80000, Cairo,Egypt,rent,1258400,Villa, New Cairo City,29.9921014,31.4046293
3,4,"Bellagio, Ext North Inves Area, New Cairo City, Cairo",347,32000, Cairo,Egypt,rent,503360,Twin House, New Cairo City,30.02012785,31.49822063
7,6,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo","1,000",105000, Cairo,Egypt,rent,1651650,Villa, New Cairo City,29.9921014,31.4046293
4,4,"Al Guezira 3, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",300,25000, Giza,Egypt,rent,393250,Villa, Sheikh Zayed City,30.048347,30.9832235
2,1,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",88,13000, Cairo,Egypt,rent,204490,Apartment, New Cairo City,30.06310285,31.45544748
3,3,"The Courtyards, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",233,20000, Giza,Egypt,rent,314600,Apartment, Sheikh Zayed City,30.048347,30.9832235
3,3,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",180,20000, Cairo,Egypt,rent,314600,Apartment, New Cairo City,30.02012785,31.49822063
2,2,"Westown, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",240,23000, Giza,Egypt,rent,361790,Duplex, Sheikh Zayed City,30.048347,30.9832235
2,2,"Porto New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",140,23000, Cairo,Egypt,rent,361790,Duplex, New Cairo City,30.06310285,31.45544748
1,2,"Casa, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",127,15000, Giza,Egypt,rent,235950,Apartment, Sheikh Zayed City,30.048347,30.9832235
2,2,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",152,18000, Cairo,Egypt,rent,283140,Apartment, New Cairo City,30.02012785,31.49822063
2,3,"Talaat Mostafa St., Rehab City Fifth Phase, Al Rehab, New Cairo City, Cairo",136,18000, Cairo,Egypt,rent,283140,Apartment, New Cairo City,30.063584,31.4889939
3,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",300,79000, Cairo,Egypt,rent,1242670,Villa, Hay El Maadi,30.048819,31.243666
5,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",700,90000, Cairo,Egypt,rent,1415700,Villa, New Cairo City,29.9921014,31.4046293
5,4,"Katameya Dunes, El Katameya Compounds, El Katameya, New Cairo City, Cairo",390,45000, Cairo,Egypt,rent,707850,Townhouse, New Cairo City,29.9921014,31.4046293
3,3,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",240,20000, Cairo,Egypt,rent,314600,Townhouse, New Cairo City,30.06310285,31.45544748
2,3,"Park View, North Investors Area, New Cairo City, Cairo",208,25500, Cairo,Egypt,rent,401115,Apartment, New Cairo City,30.02012785,31.49822063
3,3,"10th District, Sheikh Zayed City, Giza",250,10000, Giza,Egypt,rent,157300,Apartment, Sheikh Zayed City,30.0170039,31.2134508
