Baths,Beds,Location,Square Meter,base_price,city,country,page,price_usd,property_type,sub_div,lat,lon
1,1,"Bali, Al Gouna, Hurghada, Red Sea",75,2373625, Red Sea,Egypt,buy,37337121.25,Apartment, Hurghada,30.0582499,31.3015861
5,5,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",500,9000000, Cairo,Egypt,buy,141570000.0,Villa, New Cairo City,30.06310285,31.45544747510749
5,4,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",391,10500000, Cairo,Egypt,buy,165165000.0,Villa, New Cairo City,30.06310285,31.45544747510749
3,3,"Galleria Moon Valley, South Investors Area, New Cairo City, Cairo",165,2850000, Cairo,Egypt,buy,44830500.0,Apartment, New Cairo City,30.02012785,31.498220627134504
4,5,"Aly Sharawy St., Al Narges 5, Al Narges, New Cairo City, Cairo",320,2650000, Cairo,Egypt,buy,41684500.0,Duplex, New Cairo City,30.16316725,31.694583684837603
2,3,"Azha, Al Ain Al Sokhna, Suez",135,1800000, Suez,Egypt,buy,28314000.0,Chalet, Al Ain Al Sokhna,30.0742818,31.54437395381909
3,4,"Promenade Maadi, Zahraa El Maadi, Hay El Maadi, Cairo",350,2500000, Cairo,Egypt,buy,39325000.0,Apartment, Hay El Maadi,29.9925522,31.2793916
3,4,"The Ridge, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",275,4300000, Cairo,Egypt,buy,67639000.0,Townhouse, Mostakbal City - Future City,0.0,0.0
2,3,"Empire Resort, Al Ain Al Sokhna, Suez",160,1400000, Suez,Egypt,buy,22022000.0,Chalet, Al Ain Al Sokhna,30.0742818,31.54437395381909
5,4,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",411,7500000, Cairo,Egypt,buy,117975000.0,Twin House, New Cairo City,30.06310285,31.45544747510749
3,3,"Cairo University Compound, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",171,1150000, Giza,Egypt,buy,18089500.0,Apartment, Sheikh Zayed City,30.048347,30.9832235
5,5,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",500,12000000, Cairo,Egypt,buy,188760000.0,Villa, New Cairo City,30.06310285,31.45544747510749
4,4,"Westown, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",350,4800000, Giza,Egypt,buy,75504000.0,Townhouse, Sheikh Zayed City,30.048347,30.9832235
3,3,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",287,3050000, Cairo,Egypt,buy,47976500.0,iVilla, New Cairo City,30.06310285,31.45544747510749
5,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",450,28000000, Cairo,Egypt,buy,440440000.0,Villa, New Cairo City,29.9921014,31.4046293
3,3,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",324,5300000, Giza,Egypt,buy,83369000.0,Townhouse, 6 October City,30.1176285,31.367206
3,3,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",360,4950000, Cairo,Egypt,buy,77863500.0,Villa, New Cairo City,30.06310285,31.45544747510749
6,5,"Seashell, Al Alamein, North Coast",460,12300000, North Coast,Egypt,buy,193479000.0,Villa, Al Alamein,0.0,0.0
2,2,"Vye Sodic, New Zayed City, Sheikh Zayed City, Giza",108,1900000, Giza,Egypt,buy,29887000.0,Apartment, Sheikh Zayed City,30.048347,30.9832235
3,3,"Bloomfields, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",149,2068500, Cairo,Egypt,buy,32537505.0,Apartment, Mostakbal City - Future City,0.0,0.0
2,2,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",140,3500000, Cairo,Egypt,buy,55055000.0,Apartment, New Cairo City,30.02012785,31.498220627134504
3,3,"Baymount, Al Ain Al Sokhna, Suez",190,2500000, Suez,Egypt,buy,39325000.0,Chalet, Al Ain Al Sokhna,30.0742818,31.54437395381909
4,3,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",267,7800000, Cairo,Egypt,buy,122694000.0,Villa, New Cairo City,30.06310285,31.45544747510749
4,4,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",356,9300000, Cairo,Egypt,buy,146289000.0,Villa, New Cairo City,30.06310285,31.45544747510749
3,3,"Swan Lake, The 1st Settlement, New Cairo City, Cairo",267,14600000, Cairo,Egypt,buy,229658000.0,Villa, New Cairo City,30.02012785,31.498220627134504
4,4,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",356,10000000, Cairo,Egypt,buy,157300000.0,Villa, New Cairo City,30.06310285,31.45544747510749
3,3,"Victoria Square, Degla, Hay El Maadi, Cairo",380,8750000, Cairo,Egypt,buy,137637500.0,Duplex, Hay El Maadi,29.9925522,31.2793916
4,4,"Victoria Square, Degla, Hay El Maadi, Cairo",370,4250000, Cairo,Egypt,buy,66852500.0,Apartment, Hay El Maadi,29.9925522,31.2793916
1,1,"Degla Square, Degla, Hay El Maadi, Cairo",55,850000, Cairo,Egypt,buy,13370500.0,Apartment, Hay El Maadi,29.9925522,31.2793916
6,6,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",500,12250000, Cairo,Egypt,buy,192692500.0,Villa, New Cairo City,30.06310285,31.45544747510749
3,3,"Jedar, 6 October Compounds, 6 October City, Giza",260,3000000, Giza,Egypt,buy,47190000.0,Duplex, 6 October City,30.1176285,31.367206
3,3,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",264,3750000, Cairo,Egypt,buy,58987500.0,Duplex, New Cairo City,30.06310285,31.45544747510749
3,3,"Sant Giyn St., Kafr Abdo, Roushdy, Hay Sharq, Alexandria",310,5000000, Alexandria,Egypt,buy,78650000.0,Apartment, Hay Sharq,0.0,0.0
3,3,"Cairo University Compound, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",220,1100000, Giza,Egypt,buy,17303000.0,Apartment, Sheikh Zayed City,30.048347,30.9832235
3,3,"Stone Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",200,2540000, Cairo,Egypt,buy,39954200.0,Apartment, New Cairo City,30.06310285,31.45544747510749
4,4,"Seashell, Al Alamein, North Coast",667,5900000, North Coast,Egypt,buy,92807000.0,Villa, Al Alamein,0.0,0.0
4,4,"Cyan, Al Gouna, Hurghada, Red Sea",646,8000000, Red Sea,Egypt,buy,125840000.0,Villa, Hurghada,30.0582499,31.3015861
3,4,"Azzar, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",305,5900000, Cairo,Egypt,buy,92807000.0,Twin House, New Cairo City,30.06310285,31.45544747510749
3,4,"Azzar, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",247,4400000, Cairo,Egypt,buy,69212000.0,Townhouse, New Cairo City,30.06310285,31.45544747510749
5,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo","1,350",48000000, Cairo,Egypt,buy,755040000.0,Villa, New Cairo City,29.9921014,31.4046293
2,3,"Jewar, 13th District, Sheikh Zayed City, Giza",184,3000000, Giza,Egypt,buy,47190000.0,Apartment, Sheikh Zayed City,30.048347,30.9832235
4,4,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",375,7900000, Cairo,Egypt,buy,124267000.0,Villa, New Cairo City,30.06310285,31.45544747510749
3,4,"Mountain View, Ras Al Hekma, North Coast",165,3150000, North Coast,Egypt,buy,49549500.0,Townhouse, Ras Al Hekma,0.0,0.0
3,3,"El Banafseg Apartment Buildings, El Banafseg, New Cairo City, Cairo",195,1900000, Cairo,Egypt,buy,29887000.0,Apartment, New Cairo City,30.02012785,31.498220627134504
4,3,"Fouka Bay, Qesm Marsa Matrouh, North Coast",190,3100000, North Coast,Egypt,buy,48763000.0,Chalet, Qesm Marsa Matrouh,0.0,0.0
3,3,"Green Avenue, New Capital Compounds, New Capital City, Cairo",158,1500000, Cairo,Egypt,buy,23595000.0,Apartment, New Capital City,0.0,0.0
5,6,"Mountain View 1, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",960,17500000, Cairo,Egypt,buy,275275000.0,Villa, New Cairo City,30.06310285,31.45544747510749
2,3,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",200,3400000, Cairo,Egypt,buy,53482000.0,Apartment, New Cairo City,30.06310285,31.45544747510749
3,3,"Osama Bin Zaid St., Rehab City Second Phase, Al Rehab, New Cairo City, Cairo",160,1800000, Cairo,Egypt,buy,28314000.0,Apartment, New Cairo City,30.063584,31.4889939
3,3,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",210,6880000, Cairo,Egypt,buy,108222400.0,Apartment, New Cairo City,30.02012785,31.498220627134504
5,4,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",311,7300000, Cairo,Egypt,buy,114829000.0,Twin House, New Cairo City,30.06310285,31.45544747510749
4,4,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",320,6200000, Cairo,Egypt,buy,97526000.0,Townhouse, New Cairo City,30.06310285,31.45544747510749
2,2,"Azad, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",140,1050000, Cairo,Egypt,buy,16516500.0,Apartment, New Cairo City,30.06310285,31.45544747510749
4,5,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",680,6150000, Cairo,Egypt,buy,96739500.0,Villa, New Cairo City,30.06310285,31.45544747510749
2,3,"IL Bosco, New Capital Compounds, New Capital City, Cairo",145,2200000, Cairo,Egypt,buy,34606000.0,Apartment, New Capital City,0.0,0.0
1,2,"La Vista Topaz, La Vista, Al Ain Al Sokhna, Suez",110,1900000, Suez,Egypt,buy,29887000.0,Chalet, Al Ain Al Sokhna,0.0,0.0
3,3,"Janna 1, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",140,1599000, Giza,Egypt,buy,25152270.0,Apartment, Sheikh Zayed City,30.048347,30.9832235
6,6,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",391,9000000, Cairo,Egypt,buy,141570000.0,Villa, New Cairo City,30.06310285,31.45544747510749
3,2,"Pyramids Heights, Cairo Alexandria Desert Road, 6 October City, Giza",146,2482000, Giza,Egypt,buy,39041860.0,Apartment, 6 October City,30.1176285,31.367206
3,3,"The Square, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",175,856000, Cairo,Egypt,buy,13464880.0,Apartment, New Cairo City,30.06310285,31.45544747510749
3,3,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",205,5150000, Cairo,Egypt,buy,81009500.0,Apartment, New Cairo City,30.02012785,31.498220627134504
4,4,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",326,6700000, Cairo,Egypt,buy,105391000.0,Villa, New Cairo City,30.06310285,31.45544747510749
3,3,"IL Monte Galala, Al Ain Al Sokhna, Suez",126,2000000, Suez,Egypt,buy,31460000.0,Chalet, Al Ain Al Sokhna,30.0742818,31.54437395381909
3,2,"Mountain View Giza Plateau, Ring Road, 6 October City, Giza",153,2050000, Giza,Egypt,buy,32246500.0,Apartment, 6 October City,30.1176285,31.367206
2,3,"Zavani, New Capital Compounds, New Capital City, Cairo",158,1880200, Cairo,Egypt,buy,29575546.0,Apartment, New Capital City,0.0,0.0
3,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",380,5000000, Cairo,Egypt,buy,78650000.0,Duplex, Hay El Maadi,30.048819,31.243666
5,5,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",612,5500000, Cairo,Egypt,buy,86515000.0,Villa, New Cairo City,30.06310285,31.45544747510749
3,3,"The Water Way, North Investors Area, New Cairo City, Cairo",230,4800000, Cairo,Egypt,buy,75504000.0,Apartment, New Cairo City,30.02012785,31.498220627134504
4,4,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",350,8500000, Cairo,Egypt,buy,133705000.0,Villa, New Cairo City,30.06310285,31.45544747510749
6,6,"Palm Hills Katameya Extension, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",480,2780000, Cairo,Egypt,buy,43729400.0,Villa, New Cairo City,30.06310285,31.45544747510749
7,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo","1,100",50000000, Cairo,Egypt,buy,786500000.0,Villa, New Cairo City,29.9921014,31.4046293
3,4,"Orlando, Al Ain Al Sokhna, Suez",250,2850000, Suez,Egypt,buy,44830500.0,Villa, Al Ain Al Sokhna,30.0742818,31.54437395381909
1,2,"Armonia, New Capital Compounds, New Capital City, Cairo",92,1270000, Cairo,Egypt,buy,19977100.0,Apartment, New Capital City,0.0,0.0
6,6,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",565,11000000, Cairo,Egypt,buy,173030000.0,Villa, New Cairo City,30.06310285,31.45544747510749
3,4,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",391,8000000, Cairo,Egypt,buy,125840000.0,Villa, New Cairo City,30.06310285,31.45544747510749
7+,7,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo","1,000",9458800, Cairo,Egypt,buy,148786924.0,Villa, New Cairo City,30.06310285,31.45544747510749
6,4,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",376,10750000, Cairo,Egypt,buy,169097500.0,Duplex, New Cairo City,30.02012785,31.498220627134504
4,3,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",192,2520295, Cairo,Egypt,buy,39644240.35,Apartment, New Cairo City,30.06310285,31.45544747510749
3,3,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",277,5995000, Cairo,Egypt,buy,94301350.0,Townhouse, New Cairo City,30.06310285,31.45544747510749
3,3,"Kenz, Hadayek October, 6 October City, Giza",130,1261000, Giza,Egypt,buy,19835530.0,Apartment, 6 October City,30.1176285,31.367206
4,2,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",151,2750000, Cairo,Egypt,buy,43257500.0,Apartment, New Cairo City,30.06310285,31.45544747510749
2,2,"Marassi, Sidi Abdel Rahman, North Coast",125,5150000, North Coast,Egypt,buy,81009500.0,Chalet, Sidi Abdel Rahman,0.0,0.0
1,1,"Al Ashrafiya, North Investors Area, New Cairo City, Cairo",90,800000, Cairo,Egypt,buy,12584000.0,Penthouse, New Cairo City,30.02012785,31.498220627134504
3,3,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",330,6500000, Cairo,Egypt,buy,102245000.0,Apartment, New Cairo City,30.06310285,31.45544747510749
3,3,"The Courtyards, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",210,3900000, Giza,Egypt,buy,61347000.0,Apartment, Sheikh Zayed City,30.048347,30.9832235
3,3,"West Arabella, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",200,2350000, Cairo,Egypt,buy,36965500.0,Apartment, New Cairo City,30.06310285,31.45544747510749
3,3,"Baymount, Al Ain Al Sokhna, Suez",191,4400000, Suez,Egypt,buy,69212000.0,Twin House, Al Ain Al Sokhna,30.0742818,31.54437395381909
2,3,"Ein Hills, Al Ain Al Sokhna, Suez",125,2300000, Suez,Egypt,buy,36179000.0,Chalet, Al Ain Al Sokhna,30.0742818,31.54437395381909
2,2,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",122,2050000, Cairo,Egypt,buy,32246500.0,Apartment, New Cairo City,30.06310285,31.45544747510749
3,3,"Madinaty, Cairo",182,2600000, Cairo,Egypt,buy,40898000.0,Apartment,Madinaty,0.0,0.0
3,3,"Marassi, Sidi Abdel Rahman, North Coast",262,4804000, North Coast,Egypt,buy,75566920.0,Twin House, Sidi Abdel Rahman,0.0,0.0
4,4,"The Courtyards, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",147,3000000, Giza,Egypt,buy,47190000.0,Penthouse, Sheikh Zayed City,30.048347,30.9832235
3,3,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",290,4000000, Cairo,Egypt,buy,62920000.0,Penthouse, New Cairo City,30.06310285,31.45544747510749
2,2,"Castle Landmark, New Capital Compounds, New Capital City, Cairo",150,1575000, Cairo,Egypt,buy,24774750.0,Apartment, New Capital City,0.0,0.0
3,3,"Zed Towers, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",162,3600000, Giza,Egypt,buy,56628000.0,Apartment, Sheikh Zayed City,30.048347,30.9832235
3,3,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",224,2500000, Cairo,Egypt,buy,39325000.0,iVilla, New Cairo City,30.06310285,31.45544747510749
3,3,"Mountain View Giza Plateau, Ring Road, 6 October City, Giza",245,2400000, Giza,Egypt,buy,37752000.0,iVilla, 6 October City,30.1176285,31.367206
7+,7+,"Arabella, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo","3,100",75000000, Cairo,Egypt,buy,1179750000.0,Villa, New Cairo City,30.06310285,31.45544747510749
2,3,"Abd El Aziz Fahmy St., Triumph Square, El Nozha, Cairo",207,2200000, Cairo,Egypt,buy,34606000.0,Apartment, El Nozha,30.1262176,31.2960869
1,2,"Al Ahyaa District, Hurghada, Red Sea",80,1228000, Red Sea,Egypt,buy,19316440.0,Apartment, Hurghada,30.002350149999998,31.32799958067745
4,3,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",345,5817000, Cairo,Egypt,buy,91501410.0,Penthouse, New Cairo City,30.06310285,31.45544747510749
3,3,"Kanaria, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",235,1300000, Giza,Egypt,buy,20449000.0,Apartment, Sheikh Zayed City,30.048347,30.9832235
2,3,"Swan Lake, The 1st Settlement, New Cairo City, Cairo",270,2600000, Cairo,Egypt,buy,40898000.0,Twin House, New Cairo City,30.02012785,31.498220627134504
2,2,"Fifth Square, North Investors Area, New Cairo City, Cairo",126,2678000, Cairo,Egypt,buy,42124940.0,Apartment, New Cairo City,30.02012785,31.498220627134504
6,4,"Swan Lake, The 1st Settlement, New Cairo City, Cairo",385,16040714, Cairo,Egypt,buy,252320431.22,Villa, New Cairo City,30.02012785,31.498220627134504
2,2,"Amwaj, Al Alamein, North Coast",124,1000000, North Coast,Egypt,buy,15730000.0,Chalet, Al Alamein,0.0,0.0
2,2,"Telal Al Sokhna, Al Ain Al Sokhna, Suez",95,1500000, Suez,Egypt,buy,23595000.0,Chalet, Al Ain Al Sokhna,30.0742818,31.54437395381909
4,5,"Marassi, Sidi Abdel Rahman, North Coast",650,13500000, North Coast,Egypt,buy,212355000.0,Villa, Sidi Abdel Rahman,0.0,0.0
3,3,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",160,3400000, Cairo,Egypt,buy,53482000.0,Apartment, New Cairo City,30.06310285,31.45544747510749
3,4,"Sodic East, 6th District, New Heliopolis, Cairo",162,2100000, Cairo,Egypt,buy,33033000.0,Apartment, New Heliopolis,30.1180968,31.6925603
1,1,"Marassi, Sidi Abdel Rahman, North Coast",75,2176000, North Coast,Egypt,buy,34228480.0,Chalet, Sidi Abdel Rahman,0.0,0.0
1,1,"IL Bosco City, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",95,1100000, Cairo,Egypt,buy,17303000.0,Apartment, Mostakbal City - Future City,0.0,0.0
3,3,"Telal Al Sokhna, Al Ain Al Sokhna, Suez",140,3000000, Suez,Egypt,buy,47190000.0,Twin House, Al Ain Al Sokhna,30.0742818,31.54437395381909
3,3,"West Arabella, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",326,1800000, Cairo,Egypt,buy,28314000.0,Duplex, New Cairo City,30.06310285,31.45544747510749
3,3,"Nile St., Dokki, Giza",260,8500000, Giza,Egypt,buy,133705000.0,Apartment, Dokki,30.0170039,31.2134508
4,4,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",316,5750000, Cairo,Egypt,buy,90447500.0,Townhouse, New Cairo City,30.06310285,31.45544747510749
3,3,"The Square, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",178,1550000, Cairo,Egypt,buy,24381500.0,Apartment, New Cairo City,30.06310285,31.45544747510749
4,4,"The Courtyards, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",350,6900000, Giza,Egypt,buy,108537000.0,Townhouse, Sheikh Zayed City,30.048347,30.9832235
1,3,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",140,693000, Cairo,Egypt,buy,10900890.0,Apartment, New Cairo City,30.02012785,31.498220627134504
3,3,"District 5, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",160,2300000, Cairo,Egypt,buy,36179000.0,Apartment, New Cairo City,30.06310285,31.45544747510749
3,4,"Mena Garden City, Al Motamayez District, 6 October City, Giza",330,5150000, Giza,Egypt,buy,81009500.0,Townhouse, 6 October City,30.1176285,31.367206
4,5,"Westown, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",310,3800000, Giza,Egypt,buy,59774000.0,Apartment, Sheikh Zayed City,30.048347,30.9832235
2,3,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",160,1600000, Cairo,Egypt,buy,25168000.0,Apartment, New Cairo City,30.06310285,31.45544747510749
4,4,"Azzar, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",247,4900000, Cairo,Egypt,buy,77077000.0,Townhouse, New Cairo City,30.06310285,31.45544747510749
5,4,"Celesta Hills, Uptown Cairo, Mokattam, Cairo",490,10500000, Cairo,Egypt,buy,165165000.0,Twin House, Mokattam,30.033333,31.283333
7+,7+,"American University Housing District, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo","1,766",30000000, Cairo,Egypt,buy,471900000.0,Villa, New Cairo City,30.06310285,31.45544747510749
1,1,"Bloomfields, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",74,1015000, Cairo,Egypt,buy,15965950.0,Apartment, Mostakbal City - Future City,0.0,0.0
3,3,"IL Monte Galala, Al Ain Al Sokhna, Suez",119,2920000, Suez,Egypt,buy,45931600.0,Chalet, Al Ain Al Sokhna,30.0742818,31.54437395381909
3,3,"Westown, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",216,3650000, Giza,Egypt,buy,57414500.0,Apartment, Sheikh Zayed City,30.048347,30.9832235
5,4,"Yasmine District, 14th District, Sheikh Zayed City, Giza",275,4800000, Giza,Egypt,buy,75504000.0,Villa, Sheikh Zayed City,30.048347,30.9832235
5,4,"Jefaira, Sidi Abdel Rahman, North Coast",225,2682000, North Coast,Egypt,buy,42187860.0,Chalet, Sidi Abdel Rahman,0.0,0.0
3,3,"Hacienda Bay, Sidi Abdel Rahman, North Coast",500,6600000, North Coast,Egypt,buy,103818000.0,Townhouse, Sidi Abdel Rahman,0.0,0.0
4,4,"The Crown, Cairo Alexandria Desert Road, 6 October City, Giza",288,9700000, Giza,Egypt,buy,152581000.0,Villa, 6 October City,30.1176285,31.367206
3,3,"Granda, 5th District, Shorouk City, Cairo",174,1800000, Cairo,Egypt,buy,28314000.0,Apartment, Shorouk City,30.11974305,31.606946946156224
4,4,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",480,8000000, Cairo,Egypt,buy,125840000.0,Villa, New Cairo City,30.06310285,31.45544747510749
4,4,"The Water Way, North Investors Area, New Cairo City, Cairo",275,4900000, Cairo,Egypt,buy,77077000.0,Apartment, New Cairo City,30.02012785,31.498220627134504
2,3,"Beit Alwatan, 6 October Compounds, 6 October City, Giza",148,955000, Giza,Egypt,buy,15022150.0,Apartment, 6 October City,30.1176285,31.367206
1,1,"IL Bosco City, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",92,1100000, Cairo,Egypt,buy,17303000.0,Apartment, Mostakbal City - Future City,0.0,0.0
3,3,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",235,5410000, Cairo,Egypt,buy,85099300.0,Townhouse, New Cairo City,30.06310285,31.45544747510749
7+,7+,"Allegria, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",650,30000000, Giza,Egypt,buy,471900000.0,Villa, Sheikh Zayed City,30.048347,30.9832235
3,4,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",307,6400000, Cairo,Egypt,buy,100672000.0,Townhouse, New Cairo City,30.06310285,31.45544747510749
2,3,"La Vista 6, La Vista, Al Ain Al Sokhna, Suez",180,3800000, Suez,Egypt,buy,59774000.0,Twin House, Al Ain Al Sokhna,0.0,0.0
5,5,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",525,14000000, Cairo,Egypt,buy,220220000.0,Villa, New Cairo City,30.06310285,31.45544747510749
5,4,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",322,10000000, Cairo,Egypt,buy,157300000.0,Twin House, New Cairo City,30.02012785,31.498220627134504
2,4,"Street 265, New Maadi, Hay El Maadi, Cairo",280,3800000, Cairo,Egypt,buy,59774000.0,Apartment, Hay El Maadi,29.9925522,31.2793916
4,4,"Palm Hills Golf Views, Cairo Alexandria Desert Road, 6 October City, Giza",900,16800000, Giza,Egypt,buy,264264000.0,Villa, 6 October City,30.1176285,31.367206
1,1,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",88,1550000, Cairo,Egypt,buy,24381500.0,Apartment, New Cairo City,30.02012785,31.498220627134504
3,3,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",195,5500000, Cairo,Egypt,buy,86515000.0,Apartment, New Cairo City,30.02012785,31.498220627134504
3,3,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",234,5408000, Cairo,Egypt,buy,85067840.0,Townhouse, New Cairo City,30.06310285,31.45544747510749
3,3,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",233,5405000, Cairo,Egypt,buy,85020650.0,Townhouse, New Cairo City,30.06310285,31.45544747510749
2,1,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",88,1150000, Cairo,Egypt,buy,18089500.0,Apartment, New Cairo City,30.06310285,31.45544747510749
2,3,"Kenz, Hadayek October, 6 October City, Giza",145,1400000, Giza,Egypt,buy,22022000.0,Apartment, 6 October City,30.1176285,31.367206
4,3,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",340,6300000, Cairo,Egypt,buy,99099000.0,Villa, New Cairo City,30.06310285,31.45544747510749
2,3,"The Icon Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",165,1000000, Cairo,Egypt,buy,15730000.0,Apartment, New Cairo City,30.06310285,31.45544747510749
7+,7,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",500,14000000, Cairo,Egypt,buy,220220000.0,Villa, New Cairo City,30.06310285,31.45544747510749
2,3,"Mirage City, The 1st Settlement, New Cairo City, Cairo",200,1350000, Cairo,Egypt,buy,21235500.0,Penthouse, New Cairo City,30.02012785,31.498220627134504
3,4,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",397,8500000, Giza,Egypt,buy,133705000.0,Duplex, 6 October City,30.1176285,31.367206
5,6,"Al Patio 5 East, El Patio, El Shorouk Compounds, Shorouk City, Cairo",208,4175000, Cairo,Egypt,buy,65672750.0,Townhouse, Shorouk City,0.0,0.0
3,3,"Janna 2, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",140,1599000, Giza,Egypt,buy,25152270.0,Apartment, Sheikh Zayed City,30.048347,30.9832235
