Baths,Beds,Location,Square Meter,base_price,city,country,page,property_type,sub_div
2,,"Smart Village, Cairo Alexandria Desert Road, 6 October City, Giza","1,033",550000, Giza,Egypt,comm,Full Floor, 6 October City
4,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",500,175000, Cairo,Egypt,comm,Full Floor, New Cairo City
1,,"Shehab St., Mohandessin, Giza",90,12000, Giza,Egypt,comm,Office Space, Mohandessin
2,,"American University Housing District, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",90,50000, Cairo,Egypt,comm,Office Space, New Cairo City
7+,,"Street 278, New Maadi, Hay El Maadi, Cairo",250,25000, Cairo,Egypt,comm,Office Space, Hay El Maadi
2,,"Ring Road, Zahraa El Maadi, Hay El Maadi, Cairo","1,000",190000, Cairo,Egypt,comm,Whole Building, Hay El Maadi
3,,"Lebanon St., Mohandessin, Giza",300,25000, Giza,Egypt,comm,Office Space, Mohandessin
4,,"Business Plus, North Teseen St., The 5th Settlement, New Cairo City, Cairo",900,1000, Cairo,Egypt,comm,Office Space, New Cairo City
3,,"Business Plus, North Teseen St., The 5th Settlement, New Cairo City, Cairo","1,350",604000, Cairo,Egypt,comm,Office Space, New Cairo City
3,,"Gameat Al Dewal Al Arabeya St., Mohandessin, Giza",350,75000, Giza,Egypt,comm,Office Space, Mohandessin
2,,"Mosadak St., Dokki, Giza",300,25000, Giza,Egypt,comm,Office Space, Dokki
3,,"Street 215, Degla, Hay El Maadi, Cairo",180,30000, Cairo,Egypt,comm,Office Space, Hay El Maadi
1,,"Beverly Hills, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",82,10000, Giza,Egypt,comm,Office Space, Sheikh Zayed City
2,,"Lebanon St., Mohandessin, Giza",200,20000, Giza,Egypt,comm,Office Space, Mohandessin
2,,"Al Nasr St., El Laselky, New Maadi, Hay El Maadi, Cairo",420,84000, Cairo,Egypt,comm,Office Space, Hay El Maadi
1,,"Al Tahrir St., Dokki, Giza",76,25000, Giza,Egypt,comm,Office Space, Dokki
1,,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",99,47000, Giza,Egypt,comm,Office Space, Sheikh Zayed City
2,,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",65,35000, Giza,Egypt,comm,Office Space, Sheikh Zayed City
1,,"Shehab St., Mohandessin, Giza",35,5500, Giza,Egypt,comm,Office Space, Mohandessin
2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",50,20000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",235,105000, Cairo,Egypt,comm,Office Space, New Cairo City
4,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",750,240000, Cairo,Egypt,comm,Office Space, New Cairo City
3,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",140,70000, Cairo,Egypt,comm,Retail, New Cairo City
3,,"Greens, 6th District, Sheikh Zayed City, Giza",360,25000, Giza,Egypt,comm,Office Space, Sheikh Zayed City
4,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",400,60000, Cairo,Egypt,comm,Office Space, New Cairo City
3,,"Mohi Al Din Abou El Ezz St., Dokki, Giza",450,75000, Giza,Egypt,comm,Office Space, Dokki
7+,,"Hayah Residence, North Teseen St., The 5th Settlement, New Cairo City, Cairo",700,440000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Al Batal Ahmed Abd El Aziz St., Mohandessin, Giza",475,100000, Giza,Egypt,comm,Office Space, Mohandessin
,,"Gameat Al Dewal Al Arabeya St., Mohandessin, Giza",450,100000, Giza,Egypt,comm,Office Space, Mohandessin
,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo","1,900",727000, Cairo,Egypt,comm,Full Floor, New Cairo City
,,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",120,57000, Cairo,Egypt,comm,Office Space, New Cairo City
2,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,25000, Cairo,Egypt,comm,Office Space, New Cairo City
3,,"Sarayat Al Maadi, Hay El Maadi, Cairo",410,82000, Cairo,Egypt,comm,Office Space, Hay El Maadi
4,,"Lebanon St., Mohandessin, Giza",260,25000, Giza,Egypt,comm,Office Space, Mohandessin
7,,"Layan Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",70,6300000, Cairo,Egypt,comm,Office Space, New Cairo City
2,,"Smart Village, Cairo Alexandria Desert Road, 6 October City, Giza","2,000",760000, Giza,Egypt,comm,Office Space, 6 October City
2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",350,157500, Cairo,Egypt,comm,Retail, New Cairo City
3,,"Al Shouyfat, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo","1,000",80000, Cairo,Egypt,comm,Office Space, New Cairo City
2,,"Sarayat Al Maadi, Hay El Maadi, Cairo",180,40000, Cairo,Egypt,comm,Office Space, Hay El Maadi
4,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",108,45000, Cairo,Egypt,comm,Office Space, New Cairo City
3,,"Al Shouyfat, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",250,15000, Cairo,Egypt,comm,Office Space, New Cairo City
2,,"Sudan St., Mohandessin, Giza",175,10000, Giza,Egypt,comm,Office Space, Mohandessin
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","1,750",61200, Cairo,Egypt,comm,Bulk Rent Unit, New Cairo City
3,,"Lebanon St., Mohandessin, Giza",300,30000, Giza,Egypt,comm,Office Space, Mohandessin
2,,"Downtown, Cairo",180,18000, Cairo,Egypt,comm,Office Space,Downtown
1,,"Al Tahrir St., Dokki, Giza",150,16000, Giza,Egypt,comm,Office Space, Dokki
1,,"Al Batal Ahmed Abd El Aziz St., Mohandessin, Giza",475,80000, Giza,Egypt,comm,Office Space, Mohandessin
2,,"Gameat Al Dewal Al Arabeya St., Mohandessin, Giza",175,55000, Giza,Egypt,comm,Office Space, Mohandessin
6,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,16000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"The Polygon, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",83,26000, Giza,Egypt,comm,Office Space, Sheikh Zayed City
1,,"Sarayat Al Maadi, Hay El Maadi, Cairo",300,20000, Cairo,Egypt,comm,Office Space, Hay El Maadi
,,"Smart Village, Cairo Alexandria Desert Road, 6 October City, Giza",600,240000, Giza,Egypt,comm,Office Space, 6 October City
,,"Al Bostan St., 9th District, Sheikh Zayed City, Giza",150,60000, Giza,Egypt,comm,Office Space, Sheikh Zayed City
,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",558,321408, Cairo,Egypt,comm,Office Space, New Cairo City
,,"Midtown, South Investors Area, New Cairo City, Cairo",150,97000, Cairo,Egypt,comm,Show Room, New Cairo City
,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,22500, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",144,86400, Cairo,Egypt,comm,Retail, New Cairo City
1,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,20000, Cairo,Egypt,comm,Medical Facility, New Cairo City
1,,"Sun City Gardens, Ext North Inves Area, New Cairo City, Cairo","1,000",100000, Cairo,Egypt,comm,Shop, New Cairo City
3,,"Lebanon St., Mohandessin, Giza",500,250000, Giza,Egypt,comm,Shop, Mohandessin
1,,"Telal Al Jazeera, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",165,65000, Giza,Egypt,comm,Office Space, Sheikh Zayed City
7+,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","6,000",1000, Cairo,Egypt,comm,Whole Building, New Cairo City
1,,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",120,48000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"District 2, The 5th Settlement, New Cairo City, Cairo",93,28830, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",43,19000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",90,45000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",235,100000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Al Batal Ahmed Abd El Aziz St., Mohandessin, Giza",280,150000, Giza,Egypt,comm,Shop, Mohandessin
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",57,25000, Cairo,Egypt,comm,Office Space, New Cairo City
7+,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",50,11000, Cairo,Egypt,comm,Medical Facility, New Cairo City
2,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",122,65000, Cairo,Egypt,comm,Office Space, New Cairo City
7+,,"Geziret Al Arab St. (El Mohandes Mohamed Hassan Helmy), Mohandessin, Giza",158,55000, Giza,Egypt,comm,Office Space, Mohandessin
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",38,15000, Cairo,Egypt,comm,Office Space, New Cairo City
2,,"The Address East, 90 Street, The 5th Settlement, New Cairo City, Cairo",200,85000, Cairo,Egypt,comm,Shop, New Cairo City
7+,,"Al Horreya St., New Maadi, Hay El Maadi, Cairo",320,100000, Cairo,Egypt,comm,Shop, Hay El Maadi
2,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,20000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Abdel Moneim Riad St., Mohandessin, Giza",175,30000, Giza,Egypt,comm,Shop, Mohandessin
1,,"Mosadak St., Dokki, Giza",140,8500, Giza,Egypt,comm,Office Space, Dokki
1,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",124,120000, Cairo,Egypt,comm,Shop, New Cairo City
,,"Raml Station, Hay Wasat, Alexandria",40,5500, Alexandria,Egypt,comm,Office Space, Hay Wasat
,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",60,30000, Cairo,Egypt,comm,Shop, New Cairo City
1,,"Ismail Mohamed St., Zamalek, Cairo",160,15000, Cairo,Egypt,comm,Office Space, Zamalek
1,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",600,270000, Cairo,Egypt,comm,Shop, New Cairo City
4,,"Business Plus, North Teseen St., The 5th Settlement, New Cairo City, Cairo",450,185000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",185,130000, Cairo,Egypt,comm,Office Space, New Cairo City
7+,,"Waslet Dahshur Road, Green Belt, 6 October City, Giza",295,85000, Giza,Egypt,comm,Shop, 6 October City
1,,"The Water Way, North Investors Area, New Cairo City, Cairo",137,125000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Palm Hills Golf Extension, Al Wahat Road, 6 October City, Giza",162,60000, Giza,Egypt,comm,Office Space, 6 October City
5,,"The Courtyard, 12th District, Sheikh Zayed City, Giza",248,50000, Giza,Egypt,comm,Office Space, Sheikh Zayed City
7+,,"Lebanon St., Mohandessin, Giza",460,55000, Giza,Egypt,comm,Office Space, Mohandessin
2,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",103,55000, Cairo,Egypt,comm,Office Space, New Cairo City
7+,,"Midtown, South Investors Area, New Cairo City, Cairo",150,130000, Cairo,Egypt,comm,Shop, New Cairo City
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",125,65000, Cairo,Egypt,comm,Office Space, New Cairo City
2,,"The Water Way, North Investors Area, New Cairo City, Cairo",137,115000, Cairo,Egypt,comm,Office Space, New Cairo City
2,,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",99,47000, Giza,Egypt,comm,Office Space, Sheikh Zayed City
7+,,"Al Joman, 7th District, Sheikh Zayed City, Giza",314,125600, Giza,Egypt,comm,Shop, Sheikh Zayed City
2,,"El Laselky St., Hay El Maadi, Cairo","4,500",80350, Cairo,Egypt,comm,Office Space, Hay El Maadi
2,,"Al Joman, 7th District, Sheikh Zayed City, Giza",121,97120, Giza,Egypt,comm,Office Space, Sheikh Zayed City
2,,"Al Joman, 7th District, Sheikh Zayed City, Giza","1,000",404400, Giza,Egypt,comm,Shop, Sheikh Zayed City
1,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",300,255000, Cairo,Egypt,comm,Retail, New Cairo City
3,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",57,24000, Cairo,Egypt,comm,Office Space, New Cairo City
7+,,"Mohi Al Din Abou El Ezz St., Dokki, Giza",270,40000, Giza,Egypt,comm,Office Space, Dokki
3,,"The Address East, 90 Street, The 5th Settlement, New Cairo City, Cairo",93,40000, Cairo,Egypt,comm,Office Space, New Cairo City
,,"Palm Hills Golf Extension, Al Wahat Road, 6 October City, Giza",147,100000, Giza,Egypt,comm,Retail, 6 October City
,,"Gameat Al Dewal Al Arabeya St., Mohandessin, Giza",300,25000, Giza,Egypt,comm,Office Space, Mohandessin
2,,"Cornish El Nile St., Maadi, Hay El Maadi, Cairo",316,95000, Cairo,Egypt,comm,Shop, Hay El Maadi
1,,"The Polygon, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",270,75000, Giza,Egypt,comm,Office Space, Sheikh Zayed City
3,,"Mohamed Anis St., Zamalek, Cairo",240,25000, Cairo,Egypt,comm,Office Space, Zamalek
3,,"Shehab St., Mohandessin, Giza",100,15000, Giza,Egypt,comm,Office Space, Mohandessin
2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",800,20000, Cairo,Egypt,comm,Full Floor, New Cairo City
1,,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",120,60000, Cairo,Egypt,comm,Office Space, New Cairo City
4,,"Al Gezira St., 4th District, Sheikh Zayed City, Giza",400,30000, Giza,Egypt,comm,Villa, Sheikh Zayed City
2,,"Shehab St., Mohandessin, Giza",180,25000, Giza,Egypt,comm,Office Space, Mohandessin
2,,"Shehab St., Mohandessin, Giza",200,20000, Giza,Egypt,comm,Office Space, Mohandessin
3,,"Ahmed Heshmat St., Zamalek, Cairo",600,150000, Cairo,Egypt,comm,Full Floor, Zamalek
3,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",273,90000, Cairo,Egypt,comm,Shop, New Cairo City
3,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",480,300000, Cairo,Egypt,comm,Office Space, New Cairo City
7+,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",650,270000, Cairo,Egypt,comm,Office Space, New Cairo City
7+,,"Sayed Zakaria St., Sheraton Al Matar, El Nozha, Cairo",650,120000, Cairo,Egypt,comm,Office Space, El Nozha
1,,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",99,45000, Giza,Egypt,comm,Medical Facility, Sheikh Zayed City
1,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,20000, Cairo,Egypt,comm,Office Space, New Cairo City
2,,"Mnia Alkmh   Cairo Road , Nile Corniche St., Rod El Farag, Hay Shobra, Cairo",240,14000, Cairo,Egypt,comm,Office Space, Hay Shobra
2,,"Omar Ibn Al Khattab St., Al Gamea Square, Heliopolis - Masr El Gedida, Cairo",400,80000, Cairo,Egypt,comm,Shop, Heliopolis - Masr El Gedida
2,,"Cairo Alexandria Desert Road, 6 October City, Giza",150,35000, Giza,Egypt,comm,Office Space, 6 October City
2,,"Al Ahram St., Roxy, Heliopolis - Masr El Gedida, Cairo","1,350",500000, Cairo,Egypt,comm,Shop, Heliopolis - Masr El Gedida
1,,"Green Hills, 26th of July Corridor, 6 October City, Giza",89,2760000, Giza,Egypt,comm,Medical Facility, 6 October City
1,,"The Courtyard, 12th District, Sheikh Zayed City, Giza",200,45000, Giza,Egypt,comm,Retail, Sheikh Zayed City
2,,"Sheikh Zayed Compounds, Sheikh Zayed City, Giza",120,50000, Giza,Egypt,comm,Retail, Sheikh Zayed City
2,,"The Polygon, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",270,40000, Giza,Egypt,comm,Office Space, Sheikh Zayed City
1,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",46,11000, Cairo,Egypt,comm,Medical Facility, New Cairo City
1,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",61,9500, Cairo,Egypt,comm,Medical Facility, New Cairo City
1,,"Al Bostan St., 9th District, Sheikh Zayed City, Giza",130,52000, Giza,Egypt,comm,Office Space, Sheikh Zayed City
3,,"Mostafa Kamel Axis, The 1st Settlement, New Cairo City, Cairo",520,160000, Cairo,Egypt,comm,Bulk Rent Unit, New Cairo City
6,,"The Address East, 90 Street, The 5th Settlement, New Cairo City, Cairo","1,200",480000, Cairo,Egypt,comm,Office Space, New Cairo City
3,,"Al Sheikh Al Marsafi St., Zamalek, Cairo",280,47500, Cairo,Egypt,comm,Office Space, Zamalek
4,,"Central Axis, 5th District, 6 October City, Giza",800,65000, Giza,Egypt,comm,Show Room, 6 October City
1,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",45,50000, Cairo,Egypt,comm,Shop, New Cairo City
2,,"Bahgat Ali St. (Ebn Al Nabeh), Zamalek, Cairo",180,16500, Cairo,Egypt,comm,Office Space, Zamalek
2,,"Abou Al Feda St., Zamalek, Cairo",180,25000, Cairo,Egypt,comm,Office Space, Zamalek
2,,"Al Haram  St., Giza District, Ganoub El Giza, Giza",190,9500, Giza,Egypt,comm,Office Space, Ganoub El Giza
3,,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",140,80000, Cairo,Egypt,comm,Office Space, New Cairo City
4,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",300,300000, Cairo,Egypt,comm,Shop, New Cairo City
2,,"26th July St., Zamalek, Cairo",480,40000, Cairo,Egypt,comm,Office Space, Zamalek
3,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",60,30000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",325,180000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Al Hedaya Mosque St., Saba Basha, Hay Sharq, Alexandria",50,3500, Alexandria,Egypt,comm,Office Space, Hay Sharq
2,,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",120,60000, Giza,Egypt,comm,Office Space, Sheikh Zayed City
4,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",300,170000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Mostafa Kamel Axis, The 1st Settlement, New Cairo City, Cairo",800,200000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",73,27740, Cairo,Egypt,comm,Medical Facility, New Cairo City
2,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",210,70000, Cairo,Egypt,comm,Shop, New Cairo City
2,,"Al Merghany St., Ard El Golf, Heliopolis - Masr El Gedida, Cairo",215,100000, Cairo,Egypt,comm,Retail, Heliopolis - Masr El Gedida
6,,"Shehab St., Mohandessin, Giza",40,4000, Giza,Egypt,comm,Office Space, Mohandessin
,,"Lebanon St., Mohandessin, Giza",90,14000, Giza,Egypt,comm,Office Space, Mohandessin
,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","1,200",780000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,24000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Masaken Sheraton, Sheraton Al Matar, El Nozha, Cairo",400,120000, Cairo,Egypt,comm,Shop, El Nozha
2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",71,20000, Cairo,Egypt,comm,Office Space, New Cairo City
7+,,"The Courtyard, 12th District, Sheikh Zayed City, Giza",240,55000, Giza,Egypt,comm,Shop, Sheikh Zayed City
1,,"Business Plus, North Teseen St., The 5th Settlement, New Cairo City, Cairo","3,000",120000, Cairo,Egypt,comm,Villa, New Cairo City
2,,"Street 9, Maadi, Hay El Maadi, Cairo",45,70000, Cairo,Egypt,comm,Retail, Hay El Maadi
2,,"Al Thawra Tunnel, El Korba, Heliopolis - Masr El Gedida, Cairo","1,000",180000, Cairo,Egypt,comm,Shop, Heliopolis - Masr El Gedida
1,,"Palestine St., New Maadi, Hay El Maadi, Cairo",80,12000, Cairo,Egypt,comm,Office Space, Hay El Maadi
1,,"Al Lebiny St., Abu Sir, Al Badrashin, Giza",120,65000, Giza,Egypt,comm,Shop, Al Badrashin
2,,"The Address East, 90 Street, The 5th Settlement, New Cairo City, Cairo",150,135000, Cairo,Egypt,comm,Retail, New Cairo City
2,,"Shehab St., Mohandessin, Giza",70,7000, Giza,Egypt,comm,Office Space, Mohandessin
1,,"Lebanon St., Mohandessin, Giza",40,5500, Giza,Egypt,comm,Office Space, Mohandessin
1,,"Al Mehwar Al Markazi, 1st District, 6 October City, Giza",180,85000, Giza,Egypt,comm,Retail, 6 October City
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",37,15000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",43,19000, Cairo,Egypt,comm,Office Space, New Cairo City
3,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,15000, Cairo,Egypt,comm,Medical Facility, New Cairo City
4,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",60,27000, Cairo,Egypt,comm,Retail, New Cairo City
2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",60,28000, Cairo,Egypt,comm,Shop, New Cairo City
5,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",59,23000, Cairo,Egypt,comm,Office Space, New Cairo City
2,,"Masaken Sheraton, Sheraton Al Matar, El Nozha, Cairo","1,450",350000, Cairo,Egypt,comm,Office Space, El Nozha
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",103,47000, Cairo,Egypt,comm,Office Space, New Cairo City
4,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",122,60000, Cairo,Egypt,comm,Office Space, New Cairo City
4,,"Sarayat Al Maadi, Hay El Maadi, Cairo",400,50000, Cairo,Egypt,comm,Office Space, Hay El Maadi
,,"Mostafa Kamel Axis, The 1st Settlement, New Cairo City, Cairo",500,200000, Cairo,Egypt,comm,Office Space, New Cairo City
,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,16000, Cairo,Egypt,comm,Office Space, New Cairo City
3,,"Wezaret Al Zeraa St., Dokki, Giza",700,125000, Giza,Egypt,comm,Office Space, Dokki
3,,"Lebanon St., Mohandessin, Giza",280,25000, Giza,Egypt,comm,Office Space, Mohandessin
1,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",55,35000, Cairo,Egypt,comm,Retail, New Cairo City
2,,"Lebanon St., Mohandessin, Giza",60,7000, Giza,Egypt,comm,Office Space, Mohandessin
2,,"The Courtyards, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",134,55000, Giza,Egypt,comm,Office Space, Sheikh Zayed City
7,,"Palestine St., New Maadi, Hay El Maadi, Cairo",100,15000, Cairo,Egypt,comm,Office Space, Hay El Maadi
2,,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",951,466000, Giza,Egypt,comm,Office Space, Sheikh Zayed City
4,,"Palestine St., New Maadi, Hay El Maadi, Cairo",90,12000, Cairo,Egypt,comm,Office Space, Hay El Maadi
7+,,"Al Diyar, Al Narges, New Cairo City, Cairo",850,362000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",144,70000, Cairo,Egypt,comm,Office Space, New Cairo City
7+,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",391,100000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Elia Abu Madi St., Rehab City First Phase, Al Rehab, New Cairo City, Cairo",77,55000, Cairo,Egypt,comm,Shop, New Cairo City
4,,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",120,58000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Al Haram  St., Giza District, Ganoub El Giza, Giza",100,60000, Giza,Egypt,comm,Shop, Ganoub El Giza
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",260,185000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",62,70000, Cairo,Egypt,comm,Shop, New Cairo City
1,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,18000, Cairo,Egypt,comm,Office Space, New Cairo City
2,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",58,23000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Midtown, South Investors Area, New Cairo City, Cairo",150,100000, Cairo,Egypt,comm,Retail, New Cairo City
7+,,"Dyar Compound, 90 Street, The 5th Settlement, New Cairo City, Cairo",350,175000, Cairo,Egypt,comm,Office Space, New Cairo City
2,,"Zayed 2000, 4th District, Sheikh Zayed City, Giza",480,120000, Giza,Egypt,comm,Office Space, Sheikh Zayed City
,,"The Water Way, North Investors Area, New Cairo City, Cairo",185,157250, Cairo,Egypt,comm,Office Space, New Cairo City
,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,25000, Cairo,Egypt,comm,Office Space, New Cairo City
,,"The Water Way, North Investors Area, New Cairo City, Cairo",280,50000, Cairo,Egypt,comm,Retail, New Cairo City
1,,"Street 22, 1st District, Sheikh Zayed City, Giza",350,150000, Giza,Egypt,comm,Retail, Sheikh Zayed City
2,,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",160,78400, Giza,Egypt,comm,Office Space, Sheikh Zayed City
2,,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",122,60000, Giza,Egypt,comm,Office Space, Sheikh Zayed City
1,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",243,175000, Cairo,Egypt,comm,Retail, New Cairo City
1,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",75,37500, Cairo,Egypt,comm,Medical Facility, New Cairo City
2,,"Smart Village, Cairo Alexandria Desert Road, 6 October City, Giza",74,25900, Giza,Egypt,comm,Office Space, 6 October City
7+,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,19000, Cairo,Egypt,comm,Office Space, New Cairo City
1,,"Dr Al Sheemy St., 9th Zone, Nasr City, Cairo",63,132300, Cairo,Egypt,comm,Office Space, Nasr City
4,,"Beverly Hills, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",370,135000, Giza,Egypt,comm,Shop, Sheikh Zayed City
1,,"Al Kasr Al Ainy St., Garden City, Cairo",325,162500, Cairo,Egypt,comm,Shop, Garden City
